severity_level,severity_priority,reason,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,title_leader_table_8578,7,64444.0,63895.0,4433.0,9206.285714285714,9127.857142857143,633.2857142857143,0.0693794506612411,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,national_security_regular_OCR_words_review,7,54797.0,54253.0,3160.0,7828.142857142857,7750.428571428572,451.42857142857144,0.058245626969937146,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,fence_recall,7,47757.0,47663.0,1652.0,6822.428571428572,6809.0,236.0,0.03466000881186665,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,core_protection_gov_user,7,33209.0,33208.0,4.0,4744.142857142857,4744.0,0.5714285714285714,0.00012045290291496025,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,sqds_sqdl_key_word_high_acc_review,7,32407.0,32395.0,2336.0,4629.571428571428,4627.857142857143,333.7142857142857,0.07210989350208366,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,general_fever_review_high_value,7,31042.0,31122.0,2162.0,4434.571428571428,4446.0,308.85714285714283,0.06946854315275368,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_antidirt,7,30675.0,30311.0,2344.0,4382.142857142857,4330.142857142857,334.85714285714283,0.07733166177295371,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_regular_BASE_OCR_words_review,7,30003.0,29625.0,503.0,4286.142857142857,4232.142857142857,71.85714285714286,0.0169789029535865,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,national_security_tibetan_risk_user_list_for_dailai_birthday_temp_manual,3,11593.0,11591.0,475.0,3864.3333333333335,3863.6666666666665,158.33333333333334,0.04098007074454318,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_gandalf_8class_p2_ls_manual,7,26386.0,26462.0,1291.0,3769.4285714285716,3780.285714285714,184.42857142857142,0.04878693976267856,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,national_security_regular_title_words_review,7,23535.0,23314.0,2235.0,3362.1428571428573,3330.5714285714284,319.2857142857143,0.0958651454061937,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,national_security_tibetan_risk_user_list_manual,7,22634.0,22763.0,1513.0,3233.4285714285716,3251.8571428571427,216.14285714285714,0.06646751306945482,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_nlp_ocr_antidirt,7,22938.0,22690.0,1806.0,3276.8571428571427,3241.4285714285716,258.0,0.07959453503746143,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_recall_xi,7,19823.0,20063.0,1389.0,2831.8571428571427,2866.1428571428573,198.42857142857142,0.06923191945372079,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,pentax_fans_19_n2,7,18513.0,18497.0,1251.0,2644.714285714286,2642.4285714285716,178.71428571428572,0.06763258906849759,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,is_govB_media,7,18191.0,18185.0,37.0,2598.714285714286,2597.8571428571427,5.285714285714286,0.0020346439373109706,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ocr_leader_table_500recall,7,17775.0,17945.0,691.0,2539.285714285714,2563.5714285714284,98.71428571428571,0.0385065477848983,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,xueshanshizi_eva_33346_v6_2_jinshen,7,17956.0,17737.0,1139.0,2565.1428571428573,2533.8571428571427,162.71428571428572,0.06421604555449062,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_antidirt_10518_aigc_ocr_aigc_review,7,17785.0,17659.0,1646.0,2540.714285714286,2522.714285714286,235.14285714285714,0.09321026105668498,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_duty_boy_26_review,7,15940.0,16109.0,1137.0,2277.1428571428573,2301.285714285714,162.42857142857142,0.07058166242473152,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_keywords_LLM,7,16031.0,15884.0,836.0,2290.1428571428573,2269.1428571428573,119.42857142857143,0.05263157894736842,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_safe_mind_leader_beyond_rule_leader_name_chinese_charactor_zl_friend_see_review,4,9363.0,8963.0,389.0,2340.75,2240.75,97.25,0.04340064710476403,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,national_security_recall_rewords_review,7,14434.0,14481.0,316.0,2062.0,2068.714285714286,45.142857142857146,0.021821697396588634,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_national_security_fenlie_sensitive_person_face_manual,6,12071.0,11963.0,490.0,2011.8333333333333,1993.8333333333333,81.66666666666667,0.04095962551199532,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_risk_dedup_national_security_to_review,7,14114.0,13917.0,770.0,2016.2857142857142,1988.142857142857,110.0,0.055328016095422865,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_regular_COVER_OCR_words_review,7,13989.0,13788.0,213.0,1998.4285714285713,1969.7142857142858,30.428571428571427,0.015448215839860748,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_0845_govhr_review,7,12884.0,12767.0,287.0,1840.5714285714287,1823.857142857143,41.0,0.02247983081381687,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,N1_chuxing_model_llm_pe_review,3,4989.0,5375.0,50.0,1663.0,1791.6666666666667,16.666666666666668,0.009302325581395349,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_risk_dedup_N1_to_review,7,12287.0,12217.0,854.0,1755.2857142857142,1745.2857142857142,122.0,0.06990259474502743,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,special_account,7,11981.0,11950.0,1061.0,1711.5714285714287,1707.142857142857,151.57142857142858,0.08878661087866109,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,juvenile_pojiefangchenmi,7,11946.0,11845.0,1174.0,1706.5714285714287,1692.142857142857,167.71428571428572,0.09911355002110595,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,lkq_eva_daonian,7,11899.0,11809.0,213.0,1699.857142857143,1687.0,30.428571428571427,0.018037090354814125,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_mao_antidirt_unrecommend_review,7,11539.0,11660.0,365.0,1648.4285714285713,1665.7142857142858,52.142857142857146,0.03130360205831904,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_leader,7,11497.0,11500.0,321.0,1642.4285714285713,1642.857142857143,45.857142857142854,0.02791304347826087,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,national_security_uyghur_risk_user_list_manual,7,11107.0,11105.0,834.0,1586.7142857142858,1586.4285714285713,119.14285714285714,0.07510130571814498,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_eva_227415_general_multi_rept_review,2,2989.0,3155.0,189.0,1494.5,1577.5,94.5,0.059904912836767035,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,sqds_sqdl_wy_mp_review,7,10466.0,10468.0,840.0,1495.142857142857,1495.4285714285713,120.0,0.08024455483377914,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_regular_title_words_review,7,10554.0,10468.0,441.0,1507.7142857142858,1495.4285714285713,63.0,0.042128391287734046,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_sensitive_words,7,10368.0,10370.0,227.0,1481.142857142857,1481.4285714285713,32.42857142857143,0.0218900675024108,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_political_account,7,10220.0,10222.0,29.0,1460.0,1460.2857142857142,4.142857142857143,0.0028370181960477403,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,sinkiang,7,9704.0,9710.0,492.0,1386.2857142857142,1387.142857142857,70.28571428571429,0.050669412976313076,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_mechanisms_improper_use_review,7,9459.0,9475.0,735.0,1351.2857142857142,1353.5714285714287,105.0,0.07757255936675461,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,n1_high_risk_dudep_with_crop_unsafeuser,7,9321.0,9214.0,578.0,1331.5714285714287,1316.2857142857142,82.57142857142857,0.06273062730627306,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2724,7,9158.0,9155.0,190.0,1308.2857142857142,1307.857142857143,27.142857142857142,0.02075368651010377,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,direct_review_sensitive_word,7,8901.0,8890.0,133.0,1271.5714285714287,1270.0,19.0,0.014960629921259842,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_sid_gandalf_dalai,7,8845.0,8836.0,263.0,1263.5714285714287,1262.2857142857142,37.57142857142857,0.029764599366229064,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_tankman_26_review,7,8662.0,8730.0,334.0,1237.4285714285713,1247.142857142857,47.714285714285715,0.03825887743413517,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,risk_of_illegal_drug_list_v0626,5,5888.0,5900.0,549.0,1177.6,1180.0,109.8,0.09305084745762712,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,xize_sensitive_ls,7,8313.0,8235.0,388.0,1187.5714285714287,1176.4285714285713,55.42857142857143,0.04711596842744384,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,risk_of_illegal_bypass_vpn_accelerator_v1,5,5679.0,5692.0,459.0,1135.8,1138.4,91.8,0.08063949402670414,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_045_wenge_sh,7,7790.0,7696.0,708.0,1112.857142857143,1099.4285714285713,101.14285714285714,0.091995841995842,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_yingshe_ldr_pe_review,7,7150.0,7439.0,278.0,1021.4285714285714,1062.7142857142858,39.714285714285715,0.03737061432988305,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,n1_attack_eva_xijiu_review,7,6963.0,6802.0,55.0,994.7142857142857,971.7142857142857,7.857142857142857,0.008085857100852691,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_1768,7,6638.0,6718.0,601.0,948.2857142857143,959.7142857142857,85.85714285714286,0.08946114915153319,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,xinjiang_review_antidirt,7,6555.0,6561.0,35.0,936.4285714285714,937.2857142857143,5.0,0.0053345526596555405,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_ocr_antidirt,7,6626.0,6551.0,524.0,946.5714285714286,935.8571428571429,74.85714285714286,0.07998778812395055,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,dazi_attack_n1_review,7,6556.0,6524.0,314.0,936.5714285714286,932.0,44.857142857142854,0.04812998160637646,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,sqds_sqll_zuqiu_vv_eva_review,6,5344.0,5348.0,151.0,890.6666666666666,891.3333333333334,25.166666666666668,0.028234854151084517,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_cblsmgnr_tankeren_all_disp,7,6068.0,6118.0,178.0,866.8571428571429,874.0,25.428571428571427,0.029094475318731612,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_sid_gandalf_PF,7,5845.0,5897.0,152.0,835.0,842.4285714285714,21.714285714285715,0.0257758182126505,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_threshold_leader_mao_B_eva_llm_gandalf,7,5741.0,5762.0,504.0,820.1428571428571,823.1428571428571,72.0,0.08746962860118014,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_72705_gov_enforcement_neg_general_long_term_sample_review,7,5774.0,5688.0,545.0,824.8571428571429,812.5714285714286,77.85714285714286,0.09581575246132208,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_yanglanlan_textEVA_renshen,7,5825.0,5642.0,356.0,832.1428571428571,806.0,50.857142857142854,0.06309819213045019,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,social_foreign_model_llm_pe_nationalism_ganeral_unrecommend_review,6,4768.0,4745.0,437.0,794.6666666666666,790.8333333333334,72.83333333333333,0.09209694415173868,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,cpc_user_politic_rept_cnt_review,7,5213.0,5216.0,248.0,744.7142857142857,745.1428571428571,35.42857142857143,0.04754601226993865,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_risk_dedup_N1_to_review_qianyi,7,4984.0,4939.0,309.0,712.0,705.5714285714286,44.142857142857146,0.06256327191739218,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,cartoon_leader_xp_recall,2,1226.0,1354.0,59.0,613.0,677.0,29.5,0.04357459379615953,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,risk_of_illegal_house_rent_v0703,3,2027.0,2025.0,49.0,675.6666666666666,675.0,16.333333333333332,0.02419753086419753,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,Local_sensitive_officials_s1s2_300vv,7,4719.0,4720.0,128.0,674.1428571428571,674.2857142857143,18.285714285714285,0.02711864406779661,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,high_threshold_leader_mao_B,7,4754.0,4708.0,467.0,679.1428571428571,672.5714285714286,66.71428571428571,0.0991928632115548,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hard_miss_HJT_review,7,4668.0,4705.0,83.0,666.8571428571429,672.1428571428571,11.857142857142858,0.017640807651434644,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_mao_eva_recall,7,4687.0,4695.0,190.0,669.5714285714286,670.7142857142857,27.142857142857142,0.04046858359957402,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,fenlie_buwanzhnegditu_songshen,7,4720.0,4677.0,208.0,674.2857142857143,668.1428571428571,29.714285714285715,0.04447295274748771,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,charge_content,7,4635.0,4572.0,56.0,662.1428571428571,653.1428571428571,8.0,0.012248468941382326,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_regular_ASR_words_review,7,4402.0,4538.0,89.0,628.8571428571429,648.2857142857143,12.714285714285714,0.019612163948876157,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,opinion_person_s1s2_300vv,7,4358.0,4363.0,86.0,622.5714285714286,623.2857142857143,12.285714285714286,0.019711207884483155,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_444jueyi_pe_review,7,4329.0,4349.0,73.0,618.4285714285714,621.2857142857143,10.428571428571429,0.01678546792366061,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_party_state_millitary_gov_general_lv2_risk_user_political_report_cmt_review,7,4256.0,4275.0,215.0,608.0,610.7142857142857,30.714285714285715,0.050292397660818715,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_political_account,7,4241.0,4242.0,5.0,605.8571428571429,606.0,0.7142857142857143,0.0011786892975011788,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_pe_LS_aigc_tankman_review,7,4225.0,4212.0,141.0,603.5714285714286,601.7142857142857,20.142857142857142,0.03347578347578348,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,Sensitive_Athlete_s1s2_300vv,7,4059.0,4076.0,132.0,579.8571428571429,582.2857142857143,18.857142857142858,0.0323846908734053,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,LS_guoshangzhizhu_26_review,7,3984.0,4019.0,250.0,569.1428571428571,574.1428571428571,35.714285714285715,0.062204528489674046,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,extremist_hate_japan_highfrequency_user_review,7,3947.0,3996.0,324.0,563.8571428571429,570.8571428571429,46.285714285714285,0.08108108108108109,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,zl_eva_n1_name_xmcz_review,7,3978.0,3882.0,25.0,568.2857142857143,554.5714285714286,3.5714285714285716,0.006439979392065945,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,N1_1407_comment_xiaojie_review,7,3832.0,3873.0,124.0,547.4285714285714,553.2857142857143,17.714285714285715,0.03201652465788794,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2553_ocr_review,7,3838.0,3690.0,193.0,548.2857142857143,527.1428571428571,27.571428571428573,0.05230352303523035,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_N1_multis_pe_review,7,3665.0,3631.0,79.0,523.5714285714286,518.7142857142857,11.285714285714286,0.021757091710272652,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,social_foreign_viking_social_foreign_general_review,7,3569.0,3575.0,348.0,509.85714285714283,510.7142857142857,49.714285714285715,0.09734265734265735,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_ocr_ms_foreign,7,3447.0,3441.0,308.0,492.42857142857144,491.57142857142856,44.0,0.0895088637024121,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,controversial_recall_V1,7,3480.0,3432.0,201.0,497.14285714285717,490.2857142857143,28.714285714285715,0.05856643356643357,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,xijiu_n1_review,3,1439.0,1453.0,6.0,479.6666666666667,484.3333333333333,2.0,0.0041293874741913286,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2724_ocr_review,7,3362.0,3361.0,54.0,480.2857142857143,480.14285714285717,7.714285714285714,0.01606664683130021,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_ls_comment_area_emoji_chat_vision_risk_manual,7,3295.0,3278.0,173.0,470.7142857142857,468.2857142857143,24.714285714285715,0.05277608297742526,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,interaction_extreme_value_recall_review,7,3182.0,3220.0,217.0,454.57142857142856,460.0,31.0,0.06739130434782609,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,HJT_20da_lixi_ai_face_review,7,3131.0,3154.0,106.0,447.2857142857143,450.57142857142856,15.142857142857142,0.033608116677235254,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,special_user_review,7,3228.0,3132.0,156.0,461.14285714285717,447.42857142857144,22.285714285714285,0.04980842911877394,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_antidirt_2553,7,3097.0,3115.0,205.0,442.42857142857144,445.0,29.285714285714285,0.06581059390048154,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,model_llm_safe_mind_sens_anime_leader_appear_anime_risk_unrecommend_review,7,3070.0,3050.0,179.0,438.57142857142856,435.7142857142857,25.571428571428573,0.05868852459016394,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,leader_s1s2_core_send_tcs,7,3006.0,3011.0,252.0,429.42857142857144,430.14285714285717,36.0,0.08369312520757223,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ocr_title_n1_risk_words_fromZL_review,7,2955.0,2944.0,75.0,422.14285714285717,420.57142857142856,10.714285714285714,0.025475543478260868,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_user_list_zl_general_high_risk_user_review,7,2970.0,2921.0,56.0,424.2857142857143,417.2857142857143,8.0,0.019171516603902775,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,shaifo_lama_v1_songshen_0220,7,2862.0,2833.0,260.0,408.85714285714283,404.7142857142857,37.142857142857146,0.09177550300035298,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,antidirt_9946_enforcement_neg_general_lv3_friend_see,7,2827.0,2778.0,174.0,403.85714285714283,396.85714285714283,24.857142857142858,0.06263498920086392,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,jiduan_jiduanbaokong_songshen,7,2777.0,2733.0,82.0,396.7142857142857,390.42857142857144,11.714285714285714,0.03000365898280278,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_high_risk_user,7,2670.0,2670.0,119.0,381.42857142857144,381.42857142857144,17.0,0.04456928838951311,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,eva_73281_nihilism_revolution_neg_general_long_term_cluster_review,7,2669.0,2643.0,200.0,381.2857142857143,377.57142857142856,28.571428571428573,0.07567158531971245,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,ZL_eva_93879_300_selfsee,7,2643.0,2639.0,223.0,377.57142857142856,377.0,31.857142857142858,0.08450170519136037,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,cartoon_leader_19,7,2587.0,2566.0,40.0,369.57142857142856,366.57142857142856,5.714285714285714,0.01558846453624318,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,short_hit_nlp_title_ms_foreign,7,2515.0,2522.0,204.0,359.2857142857143,360.2857142857143,29.142857142857142,0.08088818398096749,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,egaoyinglie_032v2_sh,7,2526.0,2498.0,244.0,360.85714285714283,356.85714285714283,34.857142857142854,0.0976781425140112,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,xinjiang_review_area_recall,7,2433.0,2440.0,82.0,347.57142857142856,348.57142857142856,11.714285714285714,0.03360655737704918,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,micai_recruitment_review,7,2465.0,2419.0,177.0,352.14285714285717,345.57142857142856,25.285714285714285,0.07317073170731707,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,hit_asr_5966_ms_foreign,7,2372.0,2413.0,210.0,338.85714285714283,344.7142857142857,30.0,0.0870285951098218,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,other_political_matters_s3_release_new,7,2409.0,2411.0,76.0,344.14285714285717,344.42857142857144,10.857142857142858,0.03152218996267109,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,fewshot_youxidubo,5,1712.0,1715.0,94.0,342.4,343.0,18.8,0.05481049562682216,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,n1_special_social,6,2034.0,2040.0,11.0,339.0,340.0,1.8333333333333333,0.005392156862745098,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,gov_b_ls_model_all,7,2338.0,2338.0,8.0,334.0,334.0,1.1428571428571428,0.003421727972626176,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,zzyy_chaoxi_0vv,7,2322.0,2321.0,215.0,331.7142857142857,331.57142857142856,30.714285714285715,0.0926324859974149,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
